source,campaign,influencer_id,user_id,product,date,orders,revenue
YouTube,Campaign_33,125,n59gmucji7ek,Herbal Skin Care Cream,2023-12-29,78,22548.97
YouTube,Campaign_43,238,vzarhdvuspqy,Vital Herbs Mix,2025-05-18,33,25794.29
Instagram,Campaign_95,334,asyinpfgomqx,Multivitamin Tablets,2023-11-15,7,48551.08
Twitter,Campaign_15,449,mqo0fvlc254z,Post Workout Drink,2024-09-22,42,92145.7
Facebook,Campaign_72,17,h0qa1lszkzn0,Fat Burner Capsules,2022-08-20,9,99855.07
Facebook,Campaign_57,260,lyimoes1ai9a,Fat Burner Capsules,2022-12-09,4,51557.66
Instagram,Campaign_89,402,44yzlxoecm78,Herbal Skin Care Cream,2023-10-16,60,53275.53
Instagram,Campaign_6,58,5zd7scrv3hon,Post Workout Drink,2025-02-19,0,51355.74
YouTube,Campaign_36,330,ix7kgcio4uka,Post Workout Drink,2023-12-29,40,85864.27
Facebook,Campaign_45,118,hyvzyv9binmy,Fat Burner Capsules,2025-03-13,17,9849.38
Instagram,Campaign_73,424,xdhz0ey8lqdw,Herbal Skin Care Cream,2024-06-03,9,95858.46
Instagram,Campaign_73,45,b32instqcz1l,Post Workout Drink,2024-08-04,92,68940.52
Facebook,Campaign_52,403,k4ktcm2vss66,Herbal Extract,2025-07-04,81,93650.02
Twitter,Campaign_44,37,6cevpoui0omo,Herbal Extract,2023-01-22,38,80747.51
Instagram,Campaign_1,89,ms98z2n4xxzu,Protein Powder,2025-07-20,65,54673.97
Twitter,Campaign_83,267,368uuj2g430l,Fat Burner Capsules,2024-03-27,95,78935.96
Facebook,Campaign_59,158,r3oozit4mm18,Vital Herbs Mix,2023-06-29,20,18696.45
YouTube,Campaign_55,189,6zudnmopg8ux,Weight Loss Snack,2023-08-17,10,84214.67
Facebook,Campaign_46,143,01811nae2dwb,Post Workout Drink,2022-12-19,92,5445.56
Twitter,Campaign_26,477,nulibtt9paf6,Multivitamin Tablets,2025-02-28,53,86306.3
Instagram,Campaign_76,483,67ztt7f1up4p,Herbal Skin Care Cream,2022-10-16,30,45306.59
Twitter,Campaign_32,242,hfaxi1s9npax,Weight Gainer,2023-02-09,1,79510.56
YouTube,Campaign_89,419,uzmxl244vrbj,Pre Workout Drink,2025-02-10,84,32521.9
Facebook,Campaign_27,468,3hio0a89jptt,Herbal Extract,2024-04-27,14,69768.04
Instagram,Campaign_81,178,0ix1sstcfhd8,Post Workout Drink,2024-02-06,5,66767.17
YouTube,Campaign_56,254,2p5ejrsbblba,Vital Herbs Mix,2023-04-26,29,59176.56
Instagram,Campaign_14,396,dkel21aa6y87,Speciality Supplement Pack,2025-05-23,18,10529.47
Instagram,Campaign_57,478,qs7jp1ilriou,Fat Burner Capsules,2022-09-28,41,66945.62
YouTube,Campaign_41,393,3wbvddt8nchd,Speciality Supplement Pack,2025-02-27,98,5462.66
YouTube,Campaign_29,74,8mexwxzmcd6x,Vital Herbs Mix,2025-03-10,52,59728.57
Twitter,Campaign_92,209,hmk0ufucguw0,Pre Workout Drink,2023-04-19,47,88922.79
Twitter,Campaign_49,301,v0i1itqpq4bw,Protein Powder,2025-04-15,100,1750.38
Twitter,Campaign_28,281,34s764623ahw,Vital Herbs Mix,2023-04-11,26,55433.9
Twitter,Campaign_15,185,9ttkyxadhiyu,Multivitamin Tablets,2023-03-19,51,85385.54
Twitter,Campaign_24,379,hwyqanns5qml,Weight Loss Snack,2024-09-19,86,89795.31
Facebook,Campaign_62,268,cli3d3scpq4r,Pre Workout Drink,2024-01-18,21,52831.23
Instagram,Campaign_84,446,v923uv15cf89,Post Workout Drink,2023-07-08,50,54674.55
YouTube,Campaign_38,379,lpbs1gyapnrr,Fat Burner Capsules,2022-07-31,80,65780.28
Twitter,Campaign_65,367,vxjvxgl1qgou,Speciality Supplement Pack,2024-06-03,64,97193.81
Facebook,Campaign_19,312,o8zd0lq1mz9k,Weight Gainer,2022-12-29,85,82950.68
Facebook,Campaign_25,380,33t9lzx8ubes,Protein Powder,2024-02-14,38,13521.14
YouTube,Campaign_27,245,81de0rii5cqk,Post Workout Drink,2025-07-18,99,35285.21
YouTube,Campaign_96,129,p9xco59avh09,Protein Powder,2024-02-25,39,42054.68
Instagram,Campaign_100,133,4ipzgrspiw06,Post Workout Drink,2024-03-12,12,41067.79
Instagram,Campaign_55,111,ny41uiw5e1qm,Herbal Skin Care Cream,2024-09-23,98,75627.54
Instagram,Campaign_63,432,l5mqt8egt3hf,Protein Powder,2022-11-10,7,22854.65
Instagram,Campaign_33,226,jy5fddsy1zy6,Vital Herbs Mix,2024-01-20,16,12559.81
Instagram,Campaign_55,384,n78jp289waym,Herbal Skin Care Cream,2024-10-10,2,38115.67
Instagram,Campaign_89,346,9q11zod9gevg,Speciality Supplement Pack,2024-05-22,53,59755.7
Facebook,Campaign_93,4,uk1zg8isz514,Speciality Supplement Pack,2023-02-08,80,50291.8
Instagram,Campaign_57,257,giu5dsjnctft,Multivitamin Tablets,2024-02-09,19,95143.79
YouTube,Campaign_31,245,t7ija6mih6sp,Protein Powder,2025-01-20,59,15442.62
Twitter,Campaign_100,195,gy5a9u18md3s,Fat Burner Capsules,2025-01-21,28,28609.16
Twitter,Campaign_8,162,zxdf0nsgt6lk,Weight Gainer,2024-05-20,91,4544.4
YouTube,Campaign_72,271,wknys5thu4tg,Herbal Extract,2024-01-31,73,7673.33
Twitter,Campaign_45,150,vxkq5hhoi4kb,Weight Gainer,2025-01-04,63,78984.08
Facebook,Campaign_15,300,q08f1ih6lb3k,Multivitamin Tablets,2025-01-13,8,72230.36
YouTube,Campaign_19,489,5ruwp9jxi9b7,Fat Burner Capsules,2023-01-30,61,13136.3
Twitter,Campaign_8,215,c8do1p98snlc,Herbal Skin Care Cream,2024-12-22,64,24790.61
Twitter,Campaign_18,358,1tlw78f6m1da,Protein Powder,2022-12-10,98,44265.82
YouTube,Campaign_34,278,lpb01002goap,Vital Herbs Mix,2023-01-01,31,22657.78
YouTube,Campaign_71,341,adjxh3w6z6el,Weight Gainer,2024-11-06,26,26112.0
Instagram,Campaign_30,452,canrtlq74fcm,Protein Powder,2022-10-05,38,68345.11
Facebook,Campaign_50,492,56j61um04acc,Multivitamin Tablets,2024-08-24,82,92090.84
Instagram,Campaign_86,291,7y1wngxam7bp,Herbal Extract,2023-12-10,95,64706.57
Facebook,Campaign_1,309,qjm7x1rcq1m0,Herbal Extract,2023-01-05,68,50463.76
Facebook,Campaign_37,195,cu2tf1uf3g86,Protein Powder,2024-02-19,54,38418.03
Instagram,Campaign_5,15,c2gs4ye45te3,Fat Burner Capsules,2022-12-05,73,35408.22
Instagram,Campaign_49,260,ppmblc09e0vi,Weight Gainer,2025-07-12,78,21067.74
Twitter,Campaign_42,77,vii81n0gjof9,Pre Workout Drink,2024-12-17,49,77583.77
YouTube,Campaign_3,154,uskb6884rojv,Herbal Skin Care Cream,2022-12-29,70,8100.46
YouTube,Campaign_8,246,vf010aiaojdu,Pre Workout Drink,2025-03-01,38,75475.87
Twitter,Campaign_83,104,x3vbla91jy4x,Weight Gainer,2023-07-22,43,7494.64
Twitter,Campaign_13,86,malu6qgcbjju,Speciality Supplement Pack,2023-01-03,16,31842.85
Facebook,Campaign_9,168,idce74ahjoys,Multivitamin Tablets,2023-01-06,83,79227.9
Facebook,Campaign_28,320,j8oyrhkknnae,Speciality Supplement Pack,2025-02-10,26,2701.1
Twitter,Campaign_5,350,o0142jfutgsh,Pre Workout Drink,2023-06-17,64,59349.02
YouTube,Campaign_60,309,xm42yvklu1ea,Pre Workout Drink,2025-03-09,95,96965.49
Twitter,Campaign_95,189,o1l9nypu87h0,Herbal Skin Care Cream,2024-03-23,82,11183.45
YouTube,Campaign_48,282,posqf4tiinjv,Multivitamin Tablets,2022-09-27,61,13512.77
YouTube,Campaign_78,396,5s1hhw9in05o,Post Workout Drink,2022-08-06,24,50032.69
YouTube,Campaign_89,135,stmg345k5dj3,Weight Gainer,2023-08-24,30,94143.76
YouTube,Campaign_94,479,rzql0h5qqjvw,Herbal Extract,2024-08-02,19,71695.43
YouTube,Campaign_42,70,uptvn29mrqvd,Post Workout Drink,2023-12-30,16,17737.86
Instagram,Campaign_34,175,7x1jmh6t4u7s,Weight Gainer,2023-11-18,96,39811.87
Facebook,Campaign_45,104,0kdy8lwkhrzf,Herbal Extract,2025-07-10,99,43686.41
Facebook,Campaign_28,56,dyxsx2yp7vns,Pre Workout Drink,2023-10-05,1,35430.89
Facebook,Campaign_14,51,golcbtl97p7d,Weight Gainer,2023-04-04,85,65966.89
Twitter,Campaign_18,125,flrf3tf14fru,Pre Workout Drink,2024-12-02,60,71980.98
Instagram,Campaign_66,318,xtnxj8uwowkz,Multivitamin Tablets,2023-04-06,27,74385.98
Facebook,Campaign_95,190,m925gzc2h6ht,Multivitamin Tablets,2022-12-28,15,8583.12
Instagram,Campaign_74,265,norre14jz4jk,Speciality Supplement Pack,2023-10-10,84,73354.19
Twitter,Campaign_75,260,a0j2nbi5e0l1,Weight Loss Snack,2023-10-04,28,21454.45
Instagram,Campaign_25,308,q9rvsf0s60kq,Speciality Supplement Pack,2023-01-09,80,64838.59
Twitter,Campaign_3,288,hj9zu0f5e47r,Multivitamin Tablets,2022-08-30,97,82448.9
Facebook,Campaign_72,262,how59q7s44z7,Weight Loss Snack,2024-11-04,84,92069.14
Instagram,Campaign_70,375,8iy664l90fxv,Weight Gainer,2024-01-20,30,21188.89
Twitter,Campaign_23,163,2yrelzawr7zj,Speciality Supplement Pack,2023-12-15,47,51043.4
Instagram,Campaign_47,288,8fn2be6oormr,Speciality Supplement Pack,2025-07-03,99,45739.27
Twitter,Campaign_65,338,9p95uzydp0lo,Protein Powder,2025-02-15,52,56091.72
Instagram,Campaign_23,292,2k9quvakswrz,Post Workout Drink,2024-02-26,53,26865.46
Facebook,Campaign_84,82,qe54pfmicx9u,Herbal Extract,2025-07-13,92,98517.03
Twitter,Campaign_35,370,llp5ep3nq6fx,Speciality Supplement Pack,2024-02-04,3,69365.66
Facebook,Campaign_88,485,ypaydzzb3ocj,Vital Herbs Mix,2022-09-22,18,58104.45
Twitter,Campaign_48,414,z5qde2y3znp8,Post Workout Drink,2023-05-17,19,92726.25
YouTube,Campaign_71,328,kaiwjwxyouhi,Weight Loss Snack,2022-10-08,11,30816.17
Facebook,Campaign_52,199,f806qxn6i8bl,Pre Workout Drink,2023-03-02,42,89660.35
YouTube,Campaign_98,201,ien3416uklno,Speciality Supplement Pack,2024-08-31,53,68036.75
Instagram,Campaign_35,369,lba0x9a8f8bo,Protein Powder,2023-12-11,34,54338.76
YouTube,Campaign_36,130,r2keg7v48tpg,Herbal Extract,2023-12-01,53,46013.01
Facebook,Campaign_84,419,7uv5ipbxmmnr,Multivitamin Tablets,2024-11-24,24,22565.65
Twitter,Campaign_8,177,1v1zn5h5jmc9,Speciality Supplement Pack,2022-12-16,9,92223.04
Twitter,Campaign_53,184,qh1j5tac9pfh,Weight Gainer,2024-03-12,39,66333.66
YouTube,Campaign_67,200,j1oycfz61i3e,Herbal Skin Care Cream,2024-01-25,74,6806.45
YouTube,Campaign_61,356,yj5q0s9ajygz,Weight Gainer,2022-11-02,61,5282.15
Instagram,Campaign_33,60,cuj1u5xi18t1,Protein Powder,2023-07-20,21,66211.74
YouTube,Campaign_76,424,500eeod1vaa4,Fat Burner Capsules,2022-08-17,48,92247.21
YouTube,Campaign_46,267,ltv5lx9beahz,Multivitamin Tablets,2023-07-24,97,59139.11
YouTube,Campaign_3,411,a9t0z6m9zmxz,Weight Loss Snack,2024-04-01,36,22232.99
YouTube,Campaign_69,10,x3vbgdicooka,Speciality Supplement Pack,2024-03-05,68,66118.24
Twitter,Campaign_93,366,ewf8kpqpjsfy,Weight Gainer,2025-07-20,13,50078.63
Twitter,Campaign_96,166,0u5ofq3w32j6,Herbal Extract,2025-01-13,51,52802.92
Twitter,Campaign_84,67,0v4n5fic40n8,Pre Workout Drink,2024-12-29,76,70110.54
Instagram,Campaign_65,7,mz51or4sda9w,Weight Loss Snack,2025-03-26,29,65186.01
Facebook,Campaign_55,25,4k7u1kdjbn5z,Herbal Extract,2022-10-04,59,47371.12
Twitter,Campaign_33,217,ul2eeiqfj097,Pre Workout Drink,2023-08-28,38,93375.17
Twitter,Campaign_7,291,ndgdh5n42rlo,Herbal Extract,2024-06-16,43,79154.98
Facebook,Campaign_27,57,salsul8snw74,Pre Workout Drink,2024-03-11,29,74887.4
Twitter,Campaign_93,393,yrtu7egpnnhn,Multivitamin Tablets,2025-04-17,89,29583.77
Twitter,Campaign_90,483,6ofqyeoi3qij,Pre Workout Drink,2023-02-07,64,97969.23
Facebook,Campaign_96,183,twv1mm9432b6,Post Workout Drink,2022-09-04,97,15381.48
Instagram,Campaign_87,458,2346a4ryaek5,Protein Powder,2023-04-01,42,74786.33
YouTube,Campaign_20,433,a0xujinhd5xz,Fat Burner Capsules,2023-09-23,21,21595.12
Instagram,Campaign_57,43,wbh80et4084w,Speciality Supplement Pack,2024-06-13,60,47900.86
YouTube,Campaign_54,353,5pr0qxeb7c5k,Multivitamin Tablets,2022-09-28,47,84065.7
Instagram,Campaign_96,69,tsiquo2xqz21,Weight Gainer,2023-01-25,66,42531.73
Facebook,Campaign_61,448,xg77flv7ejm1,Multivitamin Tablets,2024-10-19,29,74567.56
Instagram,Campaign_100,24,r1qjqmfd2smd,Speciality Supplement Pack,2023-01-29,36,56957.23
Twitter,Campaign_93,415,7kl9intuo1r3,Post Workout Drink,2023-03-03,70,91183.18
Facebook,Campaign_60,421,5g212klyyvun,Weight Gainer,2024-07-22,95,88577.57
Facebook,Campaign_97,397,svqr5u83ygme,Weight Gainer,2024-01-30,67,17783.79
Facebook,Campaign_60,276,xf9lo4zzr8o9,Fat Burner Capsules,2023-10-16,34,21782.57
YouTube,Campaign_56,306,xs2s1spz0ciu,Pre Workout Drink,2024-08-23,57,73643.29
Twitter,Campaign_82,273,wkw9vzczmpiw,Speciality Supplement Pack,2023-09-01,40,99088.74
Facebook,Campaign_60,242,8bwqrueys2n3,Post Workout Drink,2024-06-05,58,11993.33
Twitter,Campaign_24,428,k875yuztw32a,Vital Herbs Mix,2024-01-16,86,74663.21
Facebook,Campaign_16,305,txab0g3yvoll,Herbal Skin Care Cream,2022-09-15,56,8336.39
Facebook,Campaign_55,127,lmju1bzqw29a,Vital Herbs Mix,2025-06-09,13,68686.17
Instagram,Campaign_43,371,saj7srgfg46k,Herbal Extract,2024-01-29,97,16808.23
Twitter,Campaign_32,113,9y8pzeks48mq,Weight Loss Snack,2025-02-04,57,66724.66
Instagram,Campaign_35,482,vflgh6h7l8qy,Herbal Skin Care Cream,2023-02-20,32,83377.95
Twitter,Campaign_11,173,yrh62e21trbx,Pre Workout Drink,2024-10-10,34,20271.03
YouTube,Campaign_73,125,azvvjqrwygs8,Protein Powder,2024-10-18,31,13632.03
Twitter,Campaign_58,259,o79vrjo59vry,Herbal Extract,2024-06-18,33,72248.01
YouTube,Campaign_5,257,r260q1g1npxi,Protein Powder,2024-02-24,19,7715.94
Twitter,Campaign_76,2,9bf1n97nfnt0,Speciality Supplement Pack,2025-06-19,42,46451.93
Instagram,Campaign_9,364,6rla810xgyxk,Herbal Skin Care Cream,2024-11-02,91,42356.13
Twitter,Campaign_88,338,qn8oy7gnjz2h,Vital Herbs Mix,2023-09-17,74,57054.57
Twitter,Campaign_69,96,o7dug8poki5b,Herbal Skin Care Cream,2023-08-27,49,64189.19
Twitter,Campaign_75,17,lw4o9haxhf72,Speciality Supplement Pack,2022-10-18,91,85166.78
Facebook,Campaign_3,250,byncs5834bk6,Vital Herbs Mix,2025-06-06,30,94709.71
Facebook,Campaign_67,359,dhx16h7009wv,Weight Gainer,2022-08-20,13,90607.74
Twitter,Campaign_17,97,nf751vutpqcm,Post Workout Drink,2022-08-05,64,74581.13
YouTube,Campaign_88,42,sv1r9y7n17lz,Multivitamin Tablets,2024-09-07,33,77761.75
YouTube,Campaign_33,247,g3rbei13hesh,Herbal Extract,2024-11-13,88,88631.3
Facebook,Campaign_19,373,3pfi14kmry09,Herbal Skin Care Cream,2024-05-28,2,37181.23
Twitter,Campaign_60,333,sgwn0modp9nu,Speciality Supplement Pack,2025-06-25,84,29506.5
Instagram,Campaign_97,447,fhn5ylra9pay,Herbal Extract,2024-06-02,33,48435.84
Instagram,Campaign_4,93,1t5g72mf4srn,Multivitamin Tablets,2025-07-20,72,73827.14
YouTube,Campaign_29,115,6m6xk7ox4roy,Herbal Skin Care Cream,2025-02-06,12,96898.91
Facebook,Campaign_91,443,lqfsda8980bt,Post Workout Drink,2023-08-23,86,50827.23
Instagram,Campaign_16,264,7rol7maytxla,Pre Workout Drink,2025-02-23,22,66340.26
Facebook,Campaign_69,312,a6uypv2jrcht,Speciality Supplement Pack,2024-03-22,4,78462.77
Twitter,Campaign_78,407,1tpgnwnl7i3p,Fat Burner Capsules,2024-05-03,62,23065.71
YouTube,Campaign_30,352,0oi8u4f5y7ge,Herbal Skin Care Cream,2025-03-04,40,84314.19
Facebook,Campaign_20,56,7mgrh5rkllfv,Protein Powder,2025-04-12,17,9501.47
YouTube,Campaign_74,438,a6ar1ar6ufcm,Herbal Skin Care Cream,2022-10-30,42,39037.64
Facebook,Campaign_20,91,vq9oat0leupk,Post Workout Drink,2025-05-05,83,4510.78
Instagram,Campaign_31,87,9iphptmqk0ym,Pre Workout Drink,2025-03-01,68,87746.55
Instagram,Campaign_50,9,xneewt8j2vo7,Speciality Supplement Pack,2024-04-17,1,61991.99
YouTube,Campaign_19,210,iugrrrixcijq,Weight Loss Snack,2023-11-09,71,95536.18
YouTube,Campaign_47,186,n6c4w713qnvy,Protein Powder,2025-01-08,80,59086.48
Instagram,Campaign_5,90,4h03b27lak0p,Speciality Supplement Pack,2023-04-24,84,13665.8
YouTube,Campaign_35,453,ntkluuj7kex5,Herbal Skin Care Cream,2023-03-30,28,4911.99
Instagram,Campaign_1,197,devi5b9oin25,Speciality Supplement Pack,2024-08-22,40,65990.15
Instagram,Campaign_36,249,n8l6vtu9fgzv,Weight Gainer,2023-08-14,52,26209.71
Twitter,Campaign_36,415,6su1lqxt229q,Weight Gainer,2024-08-30,13,96864.02
Facebook,Campaign_24,64,7ivqhxsipnar,Multivitamin Tablets,2024-03-04,14,23210.56
Facebook,Campaign_96,365,ur37921yk9xp,Weight Loss Snack,2024-08-26,7,8713.37
Facebook,Campaign_23,66,fo86080yapig,Pre Workout Drink,2023-06-13,92,97191.23
Instagram,Campaign_28,416,8ofsmnawy0pe,Weight Loss Snack,2023-04-29,91,54484.29
Instagram,Campaign_37,475,qlv488pkwtzv,Multivitamin Tablets,2025-05-03,29,32377.53
Facebook,Campaign_13,89,4ty9ykrz1y3n,Post Workout Drink,2023-01-14,50,84965.98
Instagram,Campaign_77,27,0mwfs58bqzac,Weight Loss Snack,2024-06-19,28,68572.93
Instagram,Campaign_1,494,gbvqcedniqb7,Herbal Extract,2025-04-01,64,64511.29
Facebook,Campaign_85,340,r77iu31e90gd,Speciality Supplement Pack,2023-01-22,37,93290.2
Facebook,Campaign_82,443,rra5yu3ttbuy,Herbal Extract,2023-03-28,91,65605.79
YouTube,Campaign_89,332,s9p7sephomo7,Weight Gainer,2025-03-10,77,79028.73
Instagram,Campaign_63,445,rn7uqi62k3l0,Fat Burner Capsules,2023-12-01,2,66792.2
Instagram,Campaign_14,305,w5rxmabl30x0,Herbal Extract,2024-02-10,26,73430.08
Twitter,Campaign_89,417,tatllqhrkmrf,Vital Herbs Mix,2022-11-08,10,67099.78
Instagram,Campaign_39,57,sf7akn207kio,Herbal Skin Care Cream,2025-06-27,17,81698.68
YouTube,Campaign_86,209,aypyemnnpikz,Herbal Extract,2024-09-11,18,65117.44
Instagram,Campaign_79,16,pxbb3mk8tewa,Speciality Supplement Pack,2023-08-14,80,18466.94
Facebook,Campaign_56,254,5uy7nvlipmz6,Herbal Extract,2023-05-18,82,69270.12
Facebook,Campaign_79,289,387ixhhkffn1,Vital Herbs Mix,2023-04-18,47,98631.37
Facebook,Campaign_7,374,6db0ic1kxgjw,Herbal Skin Care Cream,2024-04-30,48,35726.44
Twitter,Campaign_80,353,2wzoiv10jh6z,Weight Gainer,2024-12-12,56,94666.23
Facebook,Campaign_60,37,az505t0rflky,Weight Loss Snack,2024-04-21,34,70805.57
Facebook,Campaign_3,50,n0bu8hrav858,Herbal Extract,2025-02-01,16,32796.38
Facebook,Campaign_84,104,86d6iwkvytnd,Multivitamin Tablets,2024-04-18,98,63382.53
Instagram,Campaign_59,233,jjo9nifmpeos,Herbal Skin Care Cream,2023-09-02,2,40207.87
Twitter,Campaign_71,218,o1f15mr0vlkb,Fat Burner Capsules,2023-03-19,73,19110.12
Instagram,Campaign_92,477,cus2e6xdmr7b,Herbal Skin Care Cream,2023-04-30,88,14956.88
YouTube,Campaign_37,360,jn7c41q6l4jd,Protein Powder,2024-01-25,1,15010.94
Instagram,Campaign_55,385,gj8yswv20k9j,Fat Burner Capsules,2025-06-23,84,26311.98
Instagram,Campaign_13,352,x42eh0qbvrpa,Herbal Extract,2024-12-25,95,65595.29
YouTube,Campaign_70,85,gtgiolf63ya2,Post Workout Drink,2025-06-20,14,62668.13
Twitter,Campaign_2,10,kylj1j2pemkl,Post Workout Drink,2024-06-04,82,75095.16
Facebook,Campaign_91,279,mdh3pfdt75mc,Vital Herbs Mix,2022-12-05,36,90131.54
Instagram,Campaign_44,500,ayje8nfraotw,Herbal Skin Care Cream,2024-12-30,38,61644.83
Instagram,Campaign_62,237,sj57zpqfglyg,Multivitamin Tablets,2023-04-04,21,40620.92
Instagram,Campaign_41,263,wr70iofifoq6,Pre Workout Drink,2023-10-24,34,95491.49
Facebook,Campaign_25,184,pk5mssewkn8x,Speciality Supplement Pack,2024-03-25,26,3070.8
Facebook,Campaign_54,327,qky9kvgcpm5f,Weight Loss Snack,2025-02-08,64,51478.37
Facebook,Campaign_16,101,505oj38ayix6,Protein Powder,2023-07-21,98,94307.65
YouTube,Campaign_89,258,xhggo6zhdqai,Multivitamin Tablets,2022-10-21,82,36959.4
YouTube,Campaign_79,133,bhyhhx2x5dao,Speciality Supplement Pack,2022-08-13,24,26563.77
YouTube,Campaign_69,27,k3fpt55hty6x,Herbal Extract,2025-01-05,45,73688.6
YouTube,Campaign_11,417,ngdj56utdrjd,Weight Loss Snack,2025-03-15,95,26449.29
YouTube,Campaign_5,125,l2anps4inco8,Post Workout Drink,2024-03-23,96,71064.19
YouTube,Campaign_91,343,o9gf5rxe78d2,Weight Loss Snack,2023-05-07,96,68943.0
YouTube,Campaign_36,304,9f8px71m8eck,Herbal Extract,2024-08-11,34,94121.11
Facebook,Campaign_97,45,c546rxoz5cuw,Speciality Supplement Pack,2023-09-29,9,83636.5
Twitter,Campaign_90,413,xg8tpn9ht1u3,Weight Loss Snack,2024-02-28,74,30098.09
Facebook,Campaign_24,139,7eb8qhs9ckha,Speciality Supplement Pack,2023-11-21,18,62779.92
YouTube,Campaign_86,294,wv8ab40oobag,Speciality Supplement Pack,2025-02-19,37,16373.16
Twitter,Campaign_95,487,xkk36qsttgiq,Pre Workout Drink,2022-08-01,35,61897.63
YouTube,Campaign_3,165,t67f2heqy8lb,Weight Loss Snack,2024-04-07,56,53614.55
Twitter,Campaign_91,346,kyyt86r5kxso,Post Workout Drink,2022-12-09,55,20526.43
Facebook,Campaign_65,284,lvqbrw3g91ho,Herbal Skin Care Cream,2022-12-02,1,99754.14
Facebook,Campaign_45,173,vsrm9xxk7ttm,Weight Gainer,2023-06-26,13,12902.35
YouTube,Campaign_49,466,a008wbgpfwci,Multivitamin Tablets,2023-12-08,13,96201.42
Twitter,Campaign_48,223,nvskhd1yujed,Herbal Extract,2024-10-01,28,89205.65
Facebook,Campaign_1,219,odwh7hg4p93n,Protein Powder,2024-03-20,86,81440.56
YouTube,Campaign_75,104,yh90en4iedbt,Protein Powder,2023-01-02,44,40247.01
Instagram,Campaign_59,152,fdcdqvul7jmd,Herbal Skin Care Cream,2024-08-10,96,33622.14
YouTube,Campaign_12,207,xubc6a41l12i,Post Workout Drink,2024-09-30,93,91005.21
YouTube,Campaign_80,108,m29nnqpnji8f,Multivitamin Tablets,2025-05-23,24,72468.15
Twitter,Campaign_20,428,g7s1rdolpgu8,Herbal Extract,2025-03-22,58,26942.89
Twitter,Campaign_16,52,nqpckbqrgery,Fat Burner Capsules,2024-08-08,53,69059.45
YouTube,Campaign_60,385,74r21f9lq6w6,Fat Burner Capsules,2024-04-19,1,40348.07
Twitter,Campaign_46,125,7vzo05d8l8dj,Herbal Extract,2025-05-31,50,12341.55
Instagram,Campaign_8,60,0ek3lnkoh67p,Fat Burner Capsules,2024-11-08,58,57508.8
Facebook,Campaign_79,307,7q4zd6aovl7x,Multivitamin Tablets,2024-02-19,74,64616.15
Facebook,Campaign_30,476,tr3gae9dr5db,Post Workout Drink,2024-02-25,25,42886.42
Facebook,Campaign_65,470,dxbdehhd8wxq,Herbal Extract,2023-01-12,44,42140.66
Facebook,Campaign_64,366,bilvm4jbux47,Weight Loss Snack,2024-02-27,56,45286.47
Instagram,Campaign_64,149,6keoc6p3fke5,Pre Workout Drink,2023-10-25,89,25481.91
Instagram,Campaign_15,379,h1g8z44j9lko,Protein Powder,2025-03-13,68,94367.43
Twitter,Campaign_99,245,pj1fi4x65ecc,Herbal Skin Care Cream,2022-10-25,47,22257.21
YouTube,Campaign_5,383,7jbs8vmwmfky,Pre Workout Drink,2024-05-27,70,84120.59
Instagram,Campaign_55,400,of4rpl1i81j2,Herbal Skin Care Cream,2024-08-05,39,61485.65
Instagram,Campaign_81,454,abl3dyh97diy,Herbal Skin Care Cream,2024-10-06,13,51613.87
Twitter,Campaign_39,160,x02w1arvyxtu,Speciality Supplement Pack,2025-05-01,48,1615.71
YouTube,Campaign_58,268,yl0bu1iadyw8,Fat Burner Capsules,2024-04-11,54,80114.78
Facebook,Campaign_49,14,wr4iji934qpv,Pre Workout Drink,2023-07-06,36,13897.3
Twitter,Campaign_52,400,bxsm4nix4r5b,Multivitamin Tablets,2023-05-15,63,10750.5
Facebook,Campaign_12,319,92ha6elouqx0,Vital Herbs Mix,2023-10-26,52,39340.85
YouTube,Campaign_56,486,mul27bm7fcj0,Fat Burner Capsules,2025-02-15,29,99999.79
Twitter,Campaign_88,29,osoh5v6kpwdm,Protein Powder,2025-04-20,20,50288.01
Facebook,Campaign_86,254,j3z7w7n0s6ws,Pre Workout Drink,2024-11-17,47,71536.61
Instagram,Campaign_34,212,t0xo2de83quv,Vital Herbs Mix,2024-12-26,52,35910.76
Twitter,Campaign_81,411,5f3ficlreay3,Weight Gainer,2024-11-24,32,3773.53
Facebook,Campaign_51,81,sm1ppyz8jg2r,Weight Gainer,2023-04-11,25,26284.49
YouTube,Campaign_44,469,zghxirj6d60a,Vital Herbs Mix,2023-07-16,34,69223.73
Instagram,Campaign_59,305,jbv6jnsczkm9,Fat Burner Capsules,2024-01-30,68,72061.44
Twitter,Campaign_13,95,x9e82i5x65um,Post Workout Drink,2025-07-04,81,8236.5
YouTube,Campaign_83,297,4yrv8voyghvq,Vital Herbs Mix,2025-06-09,9,96411.88
Facebook,Campaign_67,126,izd82cudld5c,Herbal Skin Care Cream,2022-08-28,62,99494.71
Facebook,Campaign_96,114,xbbln1b5ou83,Weight Gainer,2024-07-12,50,76657.08
Twitter,Campaign_2,497,3z5gf0g46u2s,Herbal Extract,2023-08-24,31,65089.85
Instagram,Campaign_69,428,lz2c11uh3dr9,Herbal Extract,2023-01-18,76,54020.66
Twitter,Campaign_8,279,9upsrgi9p8tf,Fat Burner Capsules,2024-10-26,88,19092.8
YouTube,Campaign_54,317,xsw3hcdi74kz,Weight Loss Snack,2023-01-18,8,5248.23
